id,factor_id,uuid,value,ghg_type,boundary,formula,description
1818454931145887745,1818454931087167488,7bf65a1d-bb0b-444d-9570-3c44796e4de5,,Total,A1-A3,,
1818454931145887746,1818454931087167488,7bf65a1d-bb0b-444d-9570-3c44796e4de5,,CO2,A4-A5,,
1818454931145887747,1818454931087167488,7bf65a1d-bb0b-444d-9570-3c44796e4de5,,Total,A4-A5,,
1818454931145887748,1818454931087167488,7bf65a1d-bb0b-444d-9570-3c44796e4de5,,CO2,B1-B7,,
1818454931145887749,1818454931087167488,7bf65a1d-bb0b-444d-9570-3c44796e4de5,,Total,B1-B7,,
1818454931145887750,1818454931087167488,7bf65a1d-bb0b-444d-9570-3c44796e4de5,,CO2,C1-C4,,
1818454931145887751,1818454931087167488,7bf65a1d-bb0b-444d-9570-3c44796e4de5,,Total,C1-C4,,
1818454931145887752,1818454931087167488,7bf65a1d-bb0b-444d-9570-3c44796e4de5,,CO2,D,,
1818454931145887753,1818454931087167488,7bf65a1d-bb0b-444d-9570-3c44796e4de5,,Total,D,,
1818455086934921216,1818455086876200960,4bac5d65-8142-4db3-8826-96b478f76414,,CO2,A1-A3,,
1818455086934921217,1818455086876200960,4bac5d65-8142-4db3-8826-96b478f76414,,Total,A1-A3,,
1818455086934921218,1818455086876200960,4bac5d65-8142-4db3-8826-96b478f76414,,CO2,A4-A5,,
1818455086934921219,1818455086876200960,4bac5d65-8142-4db3-8826-96b478f76414,,Total,A4-A5,,
1818455086934921220,1818455086876200960,4bac5d65-8142-4db3-8826-96b478f76414,,CO2,B1-B7,,
1818455086934921221,1818455086876200960,4bac5d65-8142-4db3-8826-96b478f76414,,Total,B1-B7,,
1818455086934921222,1818455086876200960,4bac5d65-8142-4db3-8826-96b478f76414,,CO2,C1-C4,,
1818455086934921223,1818455086876200960,4bac5d65-8142-4db3-8826-96b478f76414,,Total,C1-C4,,
1818455086934921224,1818455086876200960,4bac5d65-8142-4db3-8826-96b478f76414,,CO2,D,,
1818455086934921225,1818455086876200960,4bac5d65-8142-4db3-8826-96b478f76414,,Total,D,,
1818455289511415808,1818455289452695552,e2a1ca62-4d0a-44c9-8820-c412b40911e7,,CO2,A1-A3,,
1818455289511415809,1818455289452695552,e2a1ca62-4d0a-44c9-8820-c412b40911e7,,Total,A1-A3,,
1818455289511415810,1818455289452695552,e2a1ca62-4d0a-44c9-8820-c412b40911e7,,CO2,A4-A5,,
1818455289511415811,1818455289452695552,e2a1ca62-4d0a-44c9-8820-c412b40911e7,,Total,A4-A5,,
1818455289511415812,1818455289452695552,e2a1ca62-4d0a-44c9-8820-c412b40911e7,,CO2,B1-B7,,
1818455289511415813,1818455289452695552,e2a1ca62-4d0a-44c9-8820-c412b40911e7,,Total,B1-B7,,
1818455289511415814,1818455289452695552,e2a1ca62-4d0a-44c9-8820-c412b40911e7,,CO2,C1-C4,,
1818455289511415815,1818455289452695552,e2a1ca62-4d0a-44c9-8820-c412b40911e7,,Total,C1-C4,,
1818455289511415816,1818455289452695552,e2a1ca62-4d0a-44c9-8820-c412b40911e7,,CO2,D,,
1818455289511415817,1818455289452695552,e2a1ca62-4d0a-44c9-8820-c412b40911e7,,Total,D,,
1818455318770880512,1818455318728937472,7ed0b984-2210-40b6-8bba-cc2cbea976cc,,CO2,A1-A3,,
1818455318770880513,1818455318728937472,7ed0b984-2210-40b6-8bba-cc2cbea976cc,,Total,A1-A3,,
1818455318770880514,1818455318728937472,7ed0b984-2210-40b6-8bba-cc2cbea976cc,,CO2,A4-A5,,
1818455318770880515,1818455318728937472,7ed0b984-2210-40b6-8bba-cc2cbea976cc,,Total,A4-A5,,
1818455318770880516,1818455318728937472,7ed0b984-2210-40b6-8bba-cc2cbea976cc,,CO2,B1-B7,,
1818455318770880517,1818455318728937472,7ed0b984-2210-40b6-8bba-cc2cbea976cc,,Total,B1-B7,,
1818455318770880518,1818455318728937472,7ed0b984-2210-40b6-8bba-cc2cbea976cc,,CO2,C1-C4,,
1818455318770880519,1818455318728937472,7ed0b984-2210-40b6-8bba-cc2cbea976cc,,Total,C1-C4,,
1818455318770880520,1818455318728937472,7ed0b984-2210-40b6-8bba-cc2cbea976cc,,CO2,D,,
1818455318770880521,1818455318728937472,7ed0b984-2210-40b6-8bba-cc2cbea976cc,,Total,D,,
1818455483753828352,1818455483686719488,3dd94e14-0e9f-4ae3-8626-f6e5d953bc91,,CO2,A1-A3,,
1818455483753828353,1818455483686719488,3dd94e14-0e9f-4ae3-8626-f6e5d953bc91,,Total,A1-A3,,
1818455483753828354,1818455483686719488,3dd94e14-0e9f-4ae3-8626-f6e5d953bc91,,CO2,A4-A5,,
1818455483753828355,1818455483686719488,3dd94e14-0e9f-4ae3-8626-f6e5d953bc91,,Total,A4-A5,,
1818455483753828356,1818455483686719488,3dd94e14-0e9f-4ae3-8626-f6e5d953bc91,,CO2,B1-B7,,
1818455483753828357,1818455483686719488,3dd94e14-0e9f-4ae3-8626-f6e5d953bc91,,Total,B1-B7,,
1818455483753828358,1818455483686719488,3dd94e14-0e9f-4ae3-8626-f6e5d953bc91,,CO2,C1-C4,,
1818455483753828359,1818455483686719488,3dd94e14-0e9f-4ae3-8626-f6e5d953bc91,,Total,C1-C4,,
1818455483753828360,1818455483686719488,3dd94e14-0e9f-4ae3-8626-f6e5d953bc91,,CO2,D,,
1818455483753828361,1818455483686719488,3dd94e14-0e9f-4ae3-8626-f6e5d953bc91,,Total,D,,
1818455633356263424,1818455633310126080,e68085c0-d146-49cd-93e3-98927659b5f4,,CO2,A1-A3,,
1818455633356263425,1818455633310126080,e68085c0-d146-49cd-93e3-98927659b5f4,,Total,A1-A3,,
1818455633356263426,1818455633310126080,e68085c0-d146-49cd-93e3-98927659b5f4,,CO2,A4-A5,,
1818455633356263427,1818455633310126080,e68085c0-d146-49cd-93e3-98927659b5f4,,Total,A4-A5,,
1818455633356263428,1818455633310126080,e68085c0-d146-49cd-93e3-98927659b5f4,,CO2,B1-B7,,
1818455633356263429,1818455633310126080,e68085c0-d146-49cd-93e3-98927659b5f4,,Total,B1-B7,,
1818455633356263430,1818455633310126080,e68085c0-d146-49cd-93e3-98927659b5f4,,CO2,C1-C4,,
1818455633356263431,1818455633310126080,e68085c0-d146-49cd-93e3-98927659b5f4,,Total,C1-C4,,
1818455633356263432,1818455633310126080,e68085c0-d146-49cd-93e3-98927659b5f4,,CO2,D,,
1818455633356263433,1818455633310126080,e68085c0-d146-49cd-93e3-98927659b5f4,,Total,D,,
1818455677748776960,1818455677702639616,a9fcfead-7437-47ac-8345-ffa70bdeef48,,CO2,A1-A3,,
1818455677748776961,1818455677702639616,a9fcfead-7437-47ac-8345-ffa70bdeef48,,Total,A1-A3,,
1818455677748776962,1818455677702639616,a9fcfead-7437-47ac-8345-ffa70bdeef48,,CO2,A4-A5,,
1818455677748776963,1818455677702639616,a9fcfead-7437-47ac-8345-ffa70bdeef48,,Total,A4-A5,,
1818455677748776964,1818455677702639616,a9fcfead-7437-47ac-8345-ffa70bdeef48,,CO2,B1-B7,,
1818455677748776965,1818455677702639616,a9fcfead-7437-47ac-8345-ffa70bdeef48,,Total,B1-B7,,
1818455677748776966,1818455677702639616,a9fcfead-7437-47ac-8345-ffa70bdeef48,,CO2,C1-C4,,
1818455677748776967,1818455677702639616,a9fcfead-7437-47ac-8345-ffa70bdeef48,,Total,C1-C4,,
1818455677748776968,1818455677702639616,a9fcfead-7437-47ac-8345-ffa70bdeef48,,CO2,D,,
1818455677748776969,1818455677702639616,a9fcfead-7437-47ac-8345-ffa70bdeef48,,Total,D,,
1818455755330818048,1818455755267903488,f607179f-58f5-4b94-ba0a-78c192304822,,CO2,A1-A3,,
1818455755330818049,1818455755267903488,f607179f-58f5-4b94-ba0a-78c192304822,,Total,A1-A3,,
1818455755330818050,1818455755267903488,f607179f-58f5-4b94-ba0a-78c192304822,,CO2,A4-A5,,
1818455755330818051,1818455755267903488,f607179f-58f5-4b94-ba0a-78c192304822,,Total,A4-A5,,
1818455755330818052,1818455755267903488,f607179f-58f5-4b94-ba0a-78c192304822,,CO2,B1-B7,,
1818455755330818053,1818455755267903488,f607179f-58f5-4b94-ba0a-78c192304822,,Total,B1-B7,,
1818455755330818054,1818455755267903488,f607179f-58f5-4b94-ba0a-78c192304822,,CO2,C1-C4,,
1818455755330818055,1818455755267903488,f607179f-58f5-4b94-ba0a-78c192304822,,Total,C1-C4,,
1818455755330818056,1818455755267903488,f607179f-58f5-4b94-ba0a-78c192304822,,CO2,D,,
1818455755330818057,1818455755267903488,f607179f-58f5-4b94-ba0a-78c192304822,,Total,D,,
1818455915066691584,1818455915012165632,3f7f8e45-18d1-46dc-bd8e-b27654a76202,,CO2,A1-A3,,
1818455915066691585,1818455915012165632,3f7f8e45-18d1-46dc-bd8e-b27654a76202,,Total,A1-A3,,
1818455915066691586,1818455915012165632,3f7f8e45-18d1-46dc-bd8e-b27654a76202,,CO2,A4-A5,,
1818455915066691587,1818455915012165632,3f7f8e45-18d1-46dc-bd8e-b27654a76202,,Total,A4-A5,,
1818455915066691588,1818455915012165632,3f7f8e45-18d1-46dc-bd8e-b27654a76202,,CO2,B1-B7,,
1818455915066691589,1818455915012165632,3f7f8e45-18d1-46dc-bd8e-b27654a76202,,Total,B1-B7,,
1818455915066691590,1818455915012165632,3f7f8e45-18d1-46dc-bd8e-b27654a76202,,CO2,C1-C4,,
1818455915066691591,1818455915012165632,3f7f8e45-18d1-46dc-bd8e-b27654a76202,,Total,C1-C4,,
1818455915066691592,1818455915012165632,3f7f8e45-18d1-46dc-bd8e-b27654a76202,,CO2,D,,
1818455915066691593,1818455915012165632,3f7f8e45-18d1-46dc-bd8e-b27654a76202,,Total,D,,
1818456054468579328,1818456054405664768,6b0b037d-f502-46a8-8aba-affa3f4a5fd8,,CO2,A1-A3,,
1818456054468579329,1818456054405664768,6b0b037d-f502-46a8-8aba-affa3f4a5fd8,,Total,A1-A3,,
1818456054468579330,1818456054405664768,6b0b037d-f502-46a8-8aba-affa3f4a5fd8,,CO2,A4-A5,,
1818456054468579331,1818456054405664768,6b0b037d-f502-46a8-8aba-affa3f4a5fd8,,Total,A4-A5,,
1818456054468579332,1818456054405664768,6b0b037d-f502-46a8-8aba-affa3f4a5fd8,,CO2,B1-B7,,
1818456054468579333,1818456054405664768,6b0b037d-f502-46a8-8aba-affa3f4a5fd8,,Total,B1-B7,,
1818456054468579334,1818456054405664768,6b0b037d-f502-46a8-8aba-affa3f4a5fd8,,CO2,C1-C4,,
1818456054468579335,1818456054405664768,6b0b037d-f502-46a8-8aba-affa3f4a5fd8,,Total,C1-C4,,
1818456054468579336,1818456054405664768,6b0b037d-f502-46a8-8aba-affa3f4a5fd8,,CO2,D,,
1818456054468579337,1818456054405664768,6b0b037d-f502-46a8-8aba-affa3f4a5fd8,,Total,D,,
1818456149041745920,1818456148983025664,2f18c0b3-eefa-434b-b941-21a7fa04fdfd,,CO2,A1-A3,,
1818456149041745921,1818456148983025664,2f18c0b3-eefa-434b-b941-21a7fa04fdfd,,Total,A1-A3,,
1818456149045940224,1818456148983025664,2f18c0b3-eefa-434b-b941-21a7fa04fdfd,,CO2,A4-A5,,
1818456149045940225,1818456148983025664,2f18c0b3-eefa-434b-b941-21a7fa04fdfd,,Total,A4-A5,,
1818456149045940226,1818456148983025664,2f18c0b3-eefa-434b-b941-21a7fa04fdfd,,CO2,B1-B7,,
1818456149045940227,1818456148983025664,2f18c0b3-eefa-434b-b941-21a7fa04fdfd,,Total,B1-B7,,
1818456149045940228,1818456148983025664,2f18c0b3-eefa-434b-b941-21a7fa04fdfd,,CO2,C1-C4,,
1818456149045940229,1818456148983025664,2f18c0b3-eefa-434b-b941-21a7fa04fdfd,,Total,C1-C4,,
1818456149045940230,1818456148983025664,2f18c0b3-eefa-434b-b941-21a7fa04fdfd,,CO2,D,,
1818456149045940231,1818456148983025664,2f18c0b3-eefa-434b-b941-21a7fa04fdfd,,Total,D,,
1818456198282874880,1818456198240931840,128cc708-e73f-4f2c-9b1a-a95a1de23a2d,,CO2,A1-A3,,
1818456198282874881,1818456198240931840,128cc708-e73f-4f2c-9b1a-a95a1de23a2d,,Total,A1-A3,,
1818456198282874882,1818456198240931840,128cc708-e73f-4f2c-9b1a-a95a1de23a2d,,CO2,A4-A5,,
1818456198282874883,1818456198240931840,128cc708-e73f-4f2c-9b1a-a95a1de23a2d,,Total,A4-A5,,
1818456198282874884,1818456198240931840,128cc708-e73f-4f2c-9b1a-a95a1de23a2d,,CO2,B1-B7,,
1818456198282874885,1818456198240931840,128cc708-e73f-4f2c-9b1a-a95a1de23a2d,,Total,B1-B7,,
1818456198282874886,1818456198240931840,128cc708-e73f-4f2c-9b1a-a95a1de23a2d,,CO2,C1-C4,,
1818456198282874887,1818456198240931840,128cc708-e73f-4f2c-9b1a-a95a1de23a2d,,Total,C1-C4,,
1818456198282874888,1818456198240931840,128cc708-e73f-4f2c-9b1a-a95a1de23a2d,,CO2,D,,
1818456198282874889,1818456198240931840,128cc708-e73f-4f2c-9b1a-a95a1de23a2d,,Total,D,,
1818456353933496320,1818456353862193152,22890d28-f22d-4efa-a051-30a2aa87f1d1,,CO2,A1-A3,,
1818456353933496321,1818456353862193152,22890d28-f22d-4efa-a051-30a2aa87f1d1,,Total,A1-A3,,
1818456353933496322,1818456353862193152,22890d28-f22d-4efa-a051-30a2aa87f1d1,,CO2,A4-A5,,
1818456353933496323,1818456353862193152,22890d28-f22d-4efa-a051-30a2aa87f1d1,,Total,A4-A5,,
1818456353933496324,1818456353862193152,22890d28-f22d-4efa-a051-30a2aa87f1d1,,CO2,B1-B7,,
1818456353933496325,1818456353862193152,22890d28-f22d-4efa-a051-30a2aa87f1d1,,Total,B1-B7,,
1818456353933496326,1818456353862193152,22890d28-f22d-4efa-a051-30a2aa87f1d1,,CO2,C1-C4,,
1818456353933496327,1818456353862193152,22890d28-f22d-4efa-a051-30a2aa87f1d1,,Total,C1-C4,,
1818456353933496328,1818456353862193152,22890d28-f22d-4efa-a051-30a2aa87f1d1,,CO2,D,,
1818456353933496329,1818456353862193152,22890d28-f22d-4efa-a051-30a2aa87f1d1,,Total,D,,
1818842939456098304,1818842939384795136,01166c71-a8d6-4026-9d78-7dc125638a37,,CO2,A1-A3,,
1818842939456098305,1818842939384795136,01166c71-a8d6-4026-9d78-7dc125638a37,,Total,A1-A3,,
1818842939456098306,1818842939384795136,01166c71-a8d6-4026-9d78-7dc125638a37,,CO2,A4-A5,,
1818842939456098307,1818842939384795136,01166c71-a8d6-4026-9d78-7dc125638a37,,Total,A4-A5,,
1818842939456098308,1818842939384795136,01166c71-a8d6-4026-9d78-7dc125638a37,,CO2,B1-B7,,
1818842939456098309,1818842939384795136,01166c71-a8d6-4026-9d78-7dc125638a37,,Total,B1-B7,,
1818842939456098310,1818842939384795136,01166c71-a8d6-4026-9d78-7dc125638a37,,CO2,C1-C4,,
1818842939456098311,1818842939384795136,01166c71-a8d6-4026-9d78-7dc125638a37,,Total,C1-C4,,
1818842939456098312,1818842939384795136,01166c71-a8d6-4026-9d78-7dc125638a37,,CO2,D,,
1818842939456098313,1818842939384795136,01166c71-a8d6-4026-9d78-7dc125638a37,,Total,D,,
1818843048487030784,1818843048382173184,77f0926d-e98b-42e7-9dec-07f1abdf8ad1,,CO2,A1-A3,,
1818843048487030785,1818843048382173184,77f0926d-e98b-42e7-9dec-07f1abdf8ad1,,Total,A1-A3,,
1818843048487030786,1818843048382173184,77f0926d-e98b-42e7-9dec-07f1abdf8ad1,,CO2,A4-A5,,
1818843048487030787,1818843048382173184,77f0926d-e98b-42e7-9dec-07f1abdf8ad1,,Total,A4-A5,,
1818843048487030788,1818843048382173184,77f0926d-e98b-42e7-9dec-07f1abdf8ad1,,CO2,B1-B7,,
1818843048487030789,1818843048382173184,77f0926d-e98b-42e7-9dec-07f1abdf8ad1,,Total,B1-B7,,
1818843048487030790,1818843048382173184,77f0926d-e98b-42e7-9dec-07f1abdf8ad1,,CO2,C1-C4,,
1818843048487030791,1818843048382173184,77f0926d-e98b-42e7-9dec-07f1abdf8ad1,,Total,C1-C4,,
1818843048487030792,1818843048382173184,77f0926d-e98b-42e7-9dec-07f1abdf8ad1,,CO2,D,,
1818843048487030793,1818843048382173184,77f0926d-e98b-42e7-9dec-07f1abdf8ad1,,Total,D,,
1818843253714325504,1818843253596884992,ed22e731-6613-42d6-ae67-8c946525cd3d,,CO2,A1-A3,,
1818843253714325505,1818843253596884992,ed22e731-6613-42d6-ae67-8c946525cd3d,,Total,A1-A3,,
1818843253714325506,1818843253596884992,ed22e731-6613-42d6-ae67-8c946525cd3d,,CO2,A4-A5,,
1818843253714325507,1818843253596884992,ed22e731-6613-42d6-ae67-8c946525cd3d,,Total,A4-A5,,
1818843253714325508,1818843253596884992,ed22e731-6613-42d6-ae67-8c946525cd3d,,CO2,B1-B7,,
1818843253714325509,1818843253596884992,ed22e731-6613-42d6-ae67-8c946525cd3d,,Total,B1-B7,,
1818843253714325510,1818843253596884992,ed22e731-6613-42d6-ae67-8c946525cd3d,,CO2,C1-C4,,
1818843253714325511,1818843253596884992,ed22e731-6613-42d6-ae67-8c946525cd3d,,Total,C1-C4,,
1818843253714325512,1818843253596884992,ed22e731-6613-42d6-ae67-8c946525cd3d,,CO2,D,,
1818843253714325513,1818843253596884992,ed22e731-6613-42d6-ae67-8c946525cd3d,,Total,D,,
1818843352192389120,1818843352142057472,9174d3ea-af9e-447f-850e-967f6660be70,,CO2,A1-A3,,
1818843352192389121,1818843352142057472,9174d3ea-af9e-447f-850e-967f6660be70,,Total,A1-A3,,
1818843352192389122,1818843352142057472,9174d3ea-af9e-447f-850e-967f6660be70,,CO2,A4-A5,,
1818843352192389123,1818843352142057472,9174d3ea-af9e-447f-850e-967f6660be70,,Total,A4-A5,,
1818843352192389124,1818843352142057472,9174d3ea-af9e-447f-850e-967f6660be70,,CO2,B1-B7,,
1818843352192389125,1818843352142057472,9174d3ea-af9e-447f-850e-967f6660be70,,Total,B1-B7,,
1818843352192389126,1818843352142057472,9174d3ea-af9e-447f-850e-967f6660be70,,CO2,C1-C4,,
1818843352192389127,1818843352142057472,9174d3ea-af9e-447f-850e-967f6660be70,,Total,C1-C4,,
1818843352192389128,1818843352142057472,9174d3ea-af9e-447f-850e-967f6660be70,,CO2,D,,
1818843352192389129,1818843352142057472,9174d3ea-af9e-447f-850e-967f6660be70,,Total,D,,
1818843393422397440,1818843393372065792,d6acd4ed-1fd6-4c01-b983-961cbde2e05c,,CO2,A1-A3,,
1818843393422397441,1818843393372065792,d6acd4ed-1fd6-4c01-b983-961cbde2e05c,,Total,A1-A3,,
1818843393422397442,1818843393372065792,d6acd4ed-1fd6-4c01-b983-961cbde2e05c,,CO2,A4-A5,,
1818843393422397443,1818843393372065792,d6acd4ed-1fd6-4c01-b983-961cbde2e05c,,Total,A4-A5,,
1818843393422397444,1818843393372065792,d6acd4ed-1fd6-4c01-b983-961cbde2e05c,,CO2,B1-B7,,
1818843393422397445,1818843393372065792,d6acd4ed-1fd6-4c01-b983-961cbde2e05c,,Total,B1-B7,,
1818843393422397446,1818843393372065792,d6acd4ed-1fd6-4c01-b983-961cbde2e05c,,CO2,C1-C4,,
1818843393422397447,1818843393372065792,d6acd4ed-1fd6-4c01-b983-961cbde2e05c,,Total,C1-C4,,
1818843393422397448,1818843393372065792,d6acd4ed-1fd6-4c01-b983-961cbde2e05c,,CO2,D,,
1818843393422397449,1818843393372065792,d6acd4ed-1fd6-4c01-b983-961cbde2e05c,,Total,D,,
1818843616156717056,1818843616106385408,50eb8690-3e08-4caa-8541-6a9fe763eee3,,CO2,A1-A3,,
1818843616156717057,1818843616106385408,50eb8690-3e08-4caa-8541-6a9fe763eee3,,Total,A1-A3,,
1818843616156717058,1818843616106385408,50eb8690-3e08-4caa-8541-6a9fe763eee3,,CO2,A4-A5,,
1818843616156717059,1818843616106385408,50eb8690-3e08-4caa-8541-6a9fe763eee3,,Total,A4-A5,,
1818843616156717060,1818843616106385408,50eb8690-3e08-4caa-8541-6a9fe763eee3,,CO2,B1-B7,,
1818843616156717061,1818843616106385408,50eb8690-3e08-4caa-8541-6a9fe763eee3,,Total,B1-B7,,
1818843616156717062,1818843616106385408,50eb8690-3e08-4caa-8541-6a9fe763eee3,,CO2,C1-C4,,
1818843616156717063,1818843616106385408,50eb8690-3e08-4caa-8541-6a9fe763eee3,,Total,C1-C4,,
1818843616156717064,1818843616106385408,50eb8690-3e08-4caa-8541-6a9fe763eee3,,CO2,D,,
1818843616156717065,1818843616106385408,50eb8690-3e08-4caa-8541-6a9fe763eee3,,Total,D,,
1818843629272305664,1818843629217779712,6a01a091-e651-4eff-ae70-043896beb859,,CO2,A1-A3,,
1818843629272305665,1818843629217779712,6a01a091-e651-4eff-ae70-043896beb859,,Total,A1-A3,,
1818843629272305666,1818843629217779712,6a01a091-e651-4eff-ae70-043896beb859,,CO2,A4-A5,,
1818843629272305667,1818843629217779712,6a01a091-e651-4eff-ae70-043896beb859,,Total,A4-A5,,
1818843629272305668,1818843629217779712,6a01a091-e651-4eff-ae70-043896beb859,,CO2,B1-B7,,
1818843629272305669,1818843629217779712,6a01a091-e651-4eff-ae70-043896beb859,,Total,B1-B7,,
1818843629272305670,1818843629217779712,6a01a091-e651-4eff-ae70-043896beb859,,CO2,C1-C4,,
1818843629272305671,1818843629217779712,6a01a091-e651-4eff-ae70-043896beb859,,Total,C1-C4,,
1818843629272305672,1818843629217779712,6a01a091-e651-4eff-ae70-043896beb859,,CO2,D,,
1818843629272305673,1818843629217779712,6a01a091-e651-4eff-ae70-043896beb859,,Total,D,,
1818843745483886592,1818843745362251776,1e15d0c0-7bcc-4873-9450-0f21f04a7a2b,,CO2,A1-A3,,
1818843745483886593,1818843745362251776,1e15d0c0-7bcc-4873-9450-0f21f04a7a2b,,Total,A1-A3,,
1818843745483886594,1818843745362251776,1e15d0c0-7bcc-4873-9450-0f21f04a7a2b,,CO2,A4-A5,,
1818843745483886595,1818843745362251776,1e15d0c0-7bcc-4873-9450-0f21f04a7a2b,,Total,A4-A5,,
1818843745483886596,1818843745362251776,1e15d0c0-7bcc-4873-9450-0f21f04a7a2b,,CO2,B1-B7,,
1818843745483886597,1818843745362251776,1e15d0c0-7bcc-4873-9450-0f21f04a7a2b,,Total,B1-B7,,
1818843745483886598,1818843745362251776,1e15d0c0-7bcc-4873-9450-0f21f04a7a2b,,CO2,C1-C4,,
1818843745483886599,1818843745362251776,1e15d0c0-7bcc-4873-9450-0f21f04a7a2b,,Total,C1-C4,,
1818843745483886600,1818843745362251776,1e15d0c0-7bcc-4873-9450-0f21f04a7a2b,,CO2,D,,
1818843745483886601,1818843745362251776,1e15d0c0-7bcc-4873-9450-0f21f04a7a2b,,Total,D,,
1818843826073243648,1818843825943220224,a6e720dc-07af-43da-a1a4-7cd2d676149d,,CO2,A1-A3,,
1818843826073243649,1818843825943220224,a6e720dc-07af-43da-a1a4-7cd2d676149d,,Total,A1-A3,,
1818843826073243650,1818843825943220224,a6e720dc-07af-43da-a1a4-7cd2d676149d,,CO2,A4-A5,,
1818843826073243651,1818843825943220224,a6e720dc-07af-43da-a1a4-7cd2d676149d,,Total,A4-A5,,
1818843826073243652,1818843825943220224,a6e720dc-07af-43da-a1a4-7cd2d676149d,,CO2,B1-B7,,
1818843826073243653,1818843825943220224,a6e720dc-07af-43da-a1a4-7cd2d676149d,,Total,B1-B7,,
1818843826073243654,1818843825943220224,a6e720dc-07af-43da-a1a4-7cd2d676149d,,CO2,C1-C4,,
1818843826073243655,1818843825943220224,a6e720dc-07af-43da-a1a4-7cd2d676149d,,Total,C1-C4,,
1818843826073243656,1818843825943220224,a6e720dc-07af-43da-a1a4-7cd2d676149d,,CO2,D,,
1818843826073243657,1818843825943220224,a6e720dc-07af-43da-a1a4-7cd2d676149d,,Total,D,,
1818843962706890752,1818843962593644544,beb7af4c-b31f-47fc-a428-898f0cef40f7,,CO2,A1-A3,,
1818843962706890753,1818843962593644544,beb7af4c-b31f-47fc-a428-898f0cef40f7,,Total,A1-A3,,
1818843962706890754,1818843962593644544,beb7af4c-b31f-47fc-a428-898f0cef40f7,,CO2,A4-A5,,
1818843962706890755,1818843962593644544,beb7af4c-b31f-47fc-a428-898f0cef40f7,,Total,A4-A5,,
1818843962706890756,1818843962593644544,beb7af4c-b31f-47fc-a428-898f0cef40f7,,CO2,B1-B7,,
1818843962706890757,1818843962593644544,beb7af4c-b31f-47fc-a428-898f0cef40f7,,Total,B1-B7,,
1818843962706890758,1818843962593644544,beb7af4c-b31f-47fc-a428-898f0cef40f7,,CO2,C1-C4,,
1818843962706890759,1818843962593644544,beb7af4c-b31f-47fc-a428-898f0cef40f7,,Total,C1-C4,,
1818843962706890760,1818843962593644544,beb7af4c-b31f-47fc-a428-898f0cef40f7,,CO2,D,,
1818843962706890761,1818843962593644544,beb7af4c-b31f-47fc-a428-898f0cef40f7,,Total,D,,
1818844149542162432,1818844149491830784,f5de54c4-84e6-4d31-a9b0-8c8f08eb7da5,,CO2,A1-A3,,
1818844149542162433,1818844149491830784,f5de54c4-84e6-4d31-a9b0-8c8f08eb7da5,,Total,A1-A3,,
1818844149542162434,1818844149491830784,f5de54c4-84e6-4d31-a9b0-8c8f08eb7da5,,CO2,A4-A5,,
1818844149542162435,1818844149491830784,f5de54c4-84e6-4d31-a9b0-8c8f08eb7da5,,Total,A4-A5,,
1818844149542162436,1818844149491830784,f5de54c4-84e6-4d31-a9b0-8c8f08eb7da5,,CO2,B1-B7,,
1818844149542162437,1818844149491830784,f5de54c4-84e6-4d31-a9b0-8c8f08eb7da5,,Total,B1-B7,,
1818844149542162438,1818844149491830784,f5de54c4-84e6-4d31-a9b0-8c8f08eb7da5,,CO2,C1-C4,,
1818844149542162439,1818844149491830784,f5de54c4-84e6-4d31-a9b0-8c8f08eb7da5,,Total,C1-C4,,
1818844149542162440,1818844149491830784,f5de54c4-84e6-4d31-a9b0-8c8f08eb7da5,,CO2,D,,
1818844149542162441,1818844149491830784,f5de54c4-84e6-4d31-a9b0-8c8f08eb7da5,,Total,D,,
1818844233252081664,1818844233201750016,7c9c2584-bbe0-4699-950a-62dfc1383a78,,CO2,A1-A3,,
1818844233252081665,1818844233201750016,7c9c2584-bbe0-4699-950a-62dfc1383a78,,Total,A1-A3,,
1818844233252081666,1818844233201750016,7c9c2584-bbe0-4699-950a-62dfc1383a78,,CO2,A4-A5,,
1818844233252081667,1818844233201750016,7c9c2584-bbe0-4699-950a-62dfc1383a78,,Total,A4-A5,,
1818844233252081668,1818844233201750016,7c9c2584-bbe0-4699-950a-62dfc1383a78,,CO2,B1-B7,,
1818844233252081669,1818844233201750016,7c9c2584-bbe0-4699-950a-62dfc1383a78,,Total,B1-B7,,
1818844233252081670,1818844233201750016,7c9c2584-bbe0-4699-950a-62dfc1383a78,,CO2,C1-C4,,
1818844233252081671,1818844233201750016,7c9c2584-bbe0-4699-950a-62dfc1383a78,,Total,C1-C4,,
1818844233252081672,1818844233201750016,7c9c2584-bbe0-4699-950a-62dfc1383a78,,CO2,D,,
1818844233252081673,1818844233201750016,7c9c2584-bbe0-4699-950a-62dfc1383a78,,Total,D,,
1818844326797643776,1818844326738923520,ed5953f5-10e7-4275-8581-6d51d90d4cea,,CO2,A1-A3,,
1818844326797643777,1818844326738923520,ed5953f5-10e7-4275-8581-6d51d90d4cea,,Total,A1-A3,,
1818844326797643778,1818844326738923520,ed5953f5-10e7-4275-8581-6d51d90d4cea,,CO2,A4-A5,,
1818844326797643779,1818844326738923520,ed5953f5-10e7-4275-8581-6d51d90d4cea,,Total,A4-A5,,
1818844326797643780,1818844326738923520,ed5953f5-10e7-4275-8581-6d51d90d4cea,,CO2,B1-B7,,
